address,quantity
0x00000316D5ed9c44100FD583B1f588A3d0c51c15,333333
0x05FE63Ab185e68C6105ed7c4111A3245CeDF0756,333333
0x0Aa0ea1D45E86038a73C35C18b00a20D2eFA1B9E,333333
0x0cdbeCD96e5B6a9809D27e41d695c5C2E914baF7,333333
0x100AC39e0b95611CEF1A295093e5C4E21f5e8b1e,333333
0x10959793B782BC0414f57F4Ecc92371641B1b4a1,333333
0x1B96d942cdB894c67C954eCC26918225b5051dD9,333333
0x211a285Cc28fcE5ACd70423837b523E531b37790,333333
0x25d611EA390BA0d27687eDeD6a436d5be6FBf3B1,333333
0x2e4c4ca65fd9381c7c9E674a2d33F73A8463D652,333333
0x2e581b3d3A385730daDE552A8B3B7a8fb0CCc1B7,333333
0x2F311EB2127e916db52D78A65f75176cD9962fbc,333333
0x34ebF4d5a424051B120902779481B88b2EdAf54C,333333
0x359eA5f2f9D74503F88843ff869D8531ee42401E,333333
0x39f640C8D11446b60be3C0AB738DF12b02675b5A,333333
0x4180E05a22cA928dC88e1Ba95d85A6dd5F126cb6,333333
0x427C99Bf68c6EfcBAC7e39C2885A4d4D78266888,333333
0x454CF4b47Bc8270ECEb31C7B7624b42Bd332bB36,333333
0x466e8BB56842CC27558D5FECA4B923BdA8f2E9eC,333333
0x4c9830050E52CB8B73C3bE77d926B8ccE60312B8,333333
0x4E376347a9a778c1e27C097e1b4719246D26868c,333333
0x4F91A8Aa143B65c235d9B6e5D78Be8a6e8d73792,333333
0x4fB6976c5Acd768e57ABc700E58296EAaFa4B20E,333333
0x514af73E062dFE28901Abf26C478e0f3E3ad03dA,333333
0x51aF2384b2379e68371f9dE3b7354F3B25f4F025,333333
0x5b18A8B4A2925a57b1803905e3da2aFBB56D7870,333333
0x5e21535EF3ac184f2aB72243E993E6af9e2B643b,333333
0x662e2984f46d191c28b16cd62439d9dca8b3d6e0,333333
0x6eB1a4236fBf25a1E7fFF8985D5FD813C5eaCB1a,333333
0x86f482eF6c911021425c5240032cD349Ef63715A,333333
0x8d04Af2d10a1FC9039b2D961f8486E0A995e136d,333333
0x8Fe90E1618b97f30E043107ACe36aF91AcD1a1A3,333333
0x9253d335c7359612357464023c1e1b2302b5659A,333333
0x92d067D667dD37753502a090fE363F3Fe642aA41,333333
0x959a6FA8b13ba63519412497502f833F38F33b25,333333
0xB26757Dd071b516eAFC11dfa5051d64C81CBb483,333333
0xc4B52Cc72D5785E418b6F24A56DF1b3f67674474,333333
